start_time,last_lumisection_number,rate,run_number,last_lumisection_in_run,first_lumisection_number,dataset_name,cms_active,events
2018-04-26T17:11:17Z,135,1.0295829387996536,315238,151,135,ZeroBias,True,24
2018-04-26T17:11:41Z,136,0.6863886258664357,315238,151,136,ZeroBias,True,16
2018-04-26T17:12:04Z,137,0.3860936020498701,315238,151,137,ZeroBias,True,9
2018-04-26T17:12:27Z,138,0.6863886258664357,315238,151,138,ZeroBias,True,16
2018-04-26T17:12:51Z,139,0.6434893367497835,315238,151,139,ZeroBias,True,15
2018-04-26T17:13:14Z,140,0.6434893367497835,315238,151,140,ZeroBias,True,15
2018-04-26T17:30:01Z,11,0.729287914983088,315239,29,11,ZeroBias,True,17
2018-04-26T17:30:24Z,12,0.9008850714496969,315239,29,12,ZeroBias,True,21
2018-04-26T17:30:47Z,13,0.5147914693998268,315239,29,13,ZeroBias,True,12
2018-04-26T17:31:11Z,14,0.6005900476331313,315239,29,14,ZeroBias,True,14
2018-04-26T17:31:34Z,15,0.5147914693998268,315239,29,15,ZeroBias,True,12
2018-04-26T17:31:57Z,16,0.7721872040997402,315239,29,16,ZeroBias,True,18
2018-04-26T17:32:21Z,17,0.5147914693998268,315239,29,17,ZeroBias,True,12
2018-04-26T17:32:44Z,18,0.6005900476331313,315239,29,18,ZeroBias,True,14
2018-04-26T17:33:07Z,19,0.729287914983088,315239,29,19,ZeroBias,True,17
2018-04-26T17:33:30Z,20,0.47189218028317453,315239,29,20,ZeroBias,True,11
2018-04-26T17:33:54Z,21,0.47189218028317453,315239,29,21,ZeroBias,True,11
2018-04-26T17:34:17Z,22,0.6005900476331313,315239,29,22,ZeroBias,True,14
2018-04-26T17:34:40Z,23,0.6863886258664357,315239,29,23,ZeroBias,True,16
2018-04-26T17:35:04Z,24,0.729287914983088,315239,29,24,ZeroBias,True,17
2018-04-26T17:35:27Z,25,0.557690758516479,315239,29,25,ZeroBias,True,13
2018-04-26T17:35:50Z,26,0.8150864932163924,315239,29,26,ZeroBias,True,19
2018-04-26T17:36:14Z,27,0.9008850714496969,315239,29,27,ZeroBias,True,21
2018-04-26T17:36:37Z,28,0.9008850714496969,315239,29,28,ZeroBias,True,21
2018-04-26T17:37:00Z,29,0.42899289116652234,315239,29,29,ZeroBias,True,10
2018-04-26T18:04:02Z,9,7.335778438947532,315242,60,9,ZeroBias,True,171
2018-04-26T18:04:26Z,10,6.692289102197748,315242,60,10,ZeroBias,True,156
2018-04-26T18:04:49Z,11,7.850569908347358,315242,60,11,ZeroBias,True,183
2018-04-26T18:05:12Z,12,6.863886258664357,315242,60,12,ZeroBias,True,160
2018-04-26T18:05:36Z,13,4.161231044315267,315242,60,13,ZeroBias,True,97
2018-04-26T18:05:59Z,14,6.048799765447964,315242,60,14,ZeroBias,True,141
2018-04-26T18:06:22Z,15,6.949684836897662,315242,60,15,ZeroBias,True,162
2018-04-26T18:06:46Z,16,6.863886258664357,315242,60,16,ZeroBias,True,160
2018-04-26T18:07:09Z,17,7.67897275188075,315242,60,17,ZeroBias,True,179
2018-04-26T18:07:32Z,18,6.649389813081096,315242,60,18,ZeroBias,True,155
2018-04-26T18:07:56Z,19,6.220396921914574,315242,60,19,ZeroBias,True,145
2018-04-26T18:08:19Z,20,7.207080571597575,315242,60,20,ZeroBias,True,168
2018-04-26T18:08:42Z,21,8.150864932163923,315242,60,21,ZeroBias,True,190
2018-04-26T18:09:05Z,22,7.207080571597575,315242,60,22,ZeroBias,True,168
2018-04-26T18:09:29Z,23,6.949684836897662,315242,60,23,ZeroBias,True,162
2018-04-26T18:09:52Z,24,8.022167064813967,315242,60,24,ZeroBias,True,187
2018-04-26T18:10:15Z,25,6.778087680431053,315242,60,25,ZeroBias,True,158
2018-04-26T18:10:39Z,26,7.249979860714228,315242,60,26,ZeroBias,True,169
2018-04-26T18:11:02Z,27,6.992584126014314,315242,60,27,ZeroBias,True,163
2018-04-26T18:11:25Z,28,6.134598343681269,315242,60,28,ZeroBias,True,143
2018-04-26T18:11:49Z,29,6.863886258664357,315242,60,29,ZeroBias,True,160
2018-04-26T18:12:12Z,30,6.563591234847792,315242,60,30,ZeroBias,True,153
2018-04-26T18:12:35Z,31,6.863886258664357,315242,60,31,ZeroBias,True,160
2018-04-26T18:12:59Z,32,6.692289102197748,315242,60,32,ZeroBias,True,156
2018-04-26T18:13:22Z,33,8.107965643047272,315242,60,33,ZeroBias,True,189
2018-04-26T18:13:45Z,34,6.477792656614487,315242,60,34,ZeroBias,True,151
2018-04-26T18:14:09Z,35,5.705605452514747,315242,60,35,ZeroBias,True,133
2018-04-26T18:14:32Z,36,6.949684836897662,315242,60,36,ZeroBias,True,162
2018-04-26T18:14:55Z,37,7.249979860714228,315242,60,37,ZeroBias,True,169
2018-04-26T18:15:18Z,38,6.992584126014314,315242,60,38,ZeroBias,True,163
2018-04-26T18:15:42Z,39,6.692289102197748,315242,60,39,ZeroBias,True,156
2018-04-26T18:16:05Z,40,6.949684836897662,315242,60,40,ZeroBias,True,162
2018-04-26T18:16:28Z,41,6.778087680431053,315242,60,41,ZeroBias,True,158
2018-04-26T18:16:52Z,42,7.078382704247618,315242,60,42,ZeroBias,True,165
2018-04-26T18:17:15Z,43,6.992584126014314,315242,60,43,ZeroBias,True,163
2018-04-26T18:17:38Z,44,8.236663510397229,315242,60,44,ZeroBias,True,192
2018-04-26T18:18:02Z,45,6.649389813081096,315242,60,45,ZeroBias,True,155
2018-04-26T18:18:25Z,46,6.863886258664357,315242,60,46,ZeroBias,True,160
2018-04-26T18:18:48Z,47,7.507375595414141,315242,60,47,ZeroBias,True,175
2018-04-26T18:19:12Z,48,7.764771330114054,315242,60,48,ZeroBias,True,181
2018-04-26T18:19:35Z,49,7.378677728064184,315242,60,49,ZeroBias,True,172
2018-04-26T18:19:58Z,50,6.7351883913144,315242,60,50,ZeroBias,True,157
2018-04-26T18:20:21Z,51,7.378677728064184,315242,60,51,ZeroBias,True,172
2018-04-26T18:20:45Z,52,7.593174173647445,315242,60,52,ZeroBias,True,177
2018-04-26T18:21:08Z,53,7.035483415130966,315242,60,53,ZeroBias,True,164
2018-04-26T18:21:31Z,54,6.906785547781009,315242,60,54,ZeroBias,True,161
2018-04-26T18:21:55Z,55,6.563591234847792,315242,60,55,ZeroBias,True,153
2018-04-26T18:22:18Z,56,7.292879149830879,315242,60,56,ZeroBias,True,170
2018-04-26T18:22:41Z,57,7.335778438947532,315242,60,57,ZeroBias,True,171
2018-04-26T18:23:05Z,58,7.507375595414141,315242,60,58,ZeroBias,True,175
2018-04-26T18:23:28Z,59,6.7351883913144,315242,60,59,ZeroBias,True,157
2018-04-26T18:23:51Z,60,3.689338864032092,315242,60,60,ZeroBias,True,86
2018-04-26T18:31:03Z,9,7.164181282480922,315243,48,9,ZeroBias,True,167
2018-04-26T18:31:27Z,10,7.421577017180836,315243,48,10,ZeroBias,True,173
2018-04-26T18:31:50Z,11,7.121281993364271,315243,48,11,ZeroBias,True,166
2018-04-26T18:32:13Z,12,6.949684836897662,315243,48,12,ZeroBias,True,162
2018-04-26T18:32:37Z,13,7.893469197464011,315243,48,13,ZeroBias,True,184
2018-04-26T18:33:00Z,14,7.078382704247618,315243,48,14,ZeroBias,True,165
2018-04-26T18:33:23Z,15,6.134598343681269,315243,48,15,ZeroBias,True,143
2018-04-26T18:33:47Z,16,8.107965643047272,315243,48,16,ZeroBias,True,189
2018-04-26T18:34:10Z,17,7.335778438947532,315243,48,17,ZeroBias,True,171
2018-04-26T18:34:33Z,18,6.906785547781009,315243,48,18,ZeroBias,True,161
2018-04-26T18:34:56Z,19,7.5502748845307925,315243,48,19,ZeroBias,True,176
2018-04-26T18:35:20Z,20,6.906785547781009,315243,48,20,ZeroBias,True,161
2018-04-26T18:35:43Z,21,6.863886258664357,315243,48,21,ZeroBias,True,160
2018-04-26T18:36:06Z,22,6.263296211031226,315243,48,22,ZeroBias,True,146
2018-04-26T18:36:30Z,23,7.67897275188075,315243,48,23,ZeroBias,True,179
2018-04-26T18:36:53Z,24,5.7485047416313995,315243,48,24,ZeroBias,True,134
2018-04-26T18:37:16Z,25,6.434893367497835,315243,48,25,ZeroBias,True,150
2018-04-26T18:37:40Z,26,6.263296211031226,315243,48,26,ZeroBias,True,146
2018-04-26T18:38:03Z,27,6.477792656614487,315243,48,27,ZeroBias,True,151
2018-04-26T18:38:26Z,28,6.992584126014314,315243,48,28,ZeroBias,True,163
2018-04-26T18:38:50Z,29,6.520691945731139,315243,48,29,ZeroBias,True,152
2018-04-26T18:39:13Z,30,7.121281993364271,315243,48,30,ZeroBias,True,166
2018-04-26T18:39:36Z,31,7.893469197464011,315243,48,31,ZeroBias,True,184
2018-04-26T18:40:00Z,32,7.378677728064184,315243,48,32,ZeroBias,True,172
2018-04-26T18:40:23Z,33,7.292879149830879,315243,48,33,ZeroBias,True,170
2018-04-26T18:40:46Z,34,7.207080571597575,315243,48,34,ZeroBias,True,168
2018-04-26T18:41:09Z,35,6.820986969547705,315243,48,35,ZeroBias,True,159
2018-04-26T18:41:33Z,36,6.520691945731139,315243,48,36,ZeroBias,True,152
2018-04-26T18:41:56Z,37,7.636073462764097,315243,48,37,ZeroBias,True,178
2018-04-26T18:42:19Z,38,8.193764221280576,315243,48,38,ZeroBias,True,191
2018-04-26T18:42:43Z,39,6.263296211031226,315243,48,39,ZeroBias,True,146
2018-04-26T18:43:06Z,40,7.593174173647445,315243,48,40,ZeroBias,True,177
2018-04-26T18:43:29Z,41,7.593174173647445,315243,48,41,ZeroBias,True,177
2018-04-26T18:43:53Z,42,7.593174173647445,315243,48,42,ZeroBias,True,177
2018-04-26T18:44:16Z,43,5.7485047416313995,315243,48,43,ZeroBias,True,134
2018-04-26T18:44:39Z,44,7.121281993364271,315243,48,44,ZeroBias,True,166
2018-04-26T18:45:03Z,45,7.979267775697315,315243,48,45,ZeroBias,True,186
2018-04-26T18:45:26Z,46,6.863886258664357,315243,48,46,ZeroBias,True,160
2018-04-26T18:45:49Z,47,6.863886258664357,315243,48,47,ZeroBias,True,160
2018-04-26T18:46:12Z,48,1.5014751190828282,315243,48,48,ZeroBias,True,35
2018-04-26T18:53:27Z,9,7.335778438947532,315244,42,9,ZeroBias,True,171
2018-04-26T18:53:51Z,10,6.520691945731139,315244,42,10,ZeroBias,True,152
2018-04-26T18:54:14Z,11,7.378677728064184,315244,42,11,ZeroBias,True,172
2018-04-26T18:54:37Z,12,7.249979860714228,315244,42,12,ZeroBias,True,169
2018-04-26T18:55:01Z,13,6.434893367497835,315244,42,13,ZeroBias,True,150
2018-04-26T18:55:24Z,14,7.164181282480922,315244,42,14,ZeroBias,True,167
2018-04-26T18:55:47Z,15,6.649389813081096,315244,42,15,ZeroBias,True,155
2018-04-26T18:56:11Z,16,6.820986969547705,315244,42,16,ZeroBias,True,159
2018-04-26T18:56:34Z,17,7.164181282480922,315244,42,17,ZeroBias,True,167
2018-04-26T18:56:57Z,18,7.593174173647445,315244,42,18,ZeroBias,True,177
2018-04-26T18:57:21Z,19,7.207080571597575,315244,42,19,ZeroBias,True,168
2018-04-26T18:57:44Z,20,7.121281993364271,315244,42,20,ZeroBias,True,166
2018-04-26T18:58:07Z,21,7.335778438947532,315244,42,21,ZeroBias,True,171
2018-04-26T18:58:30Z,22,7.421577017180836,315244,42,22,ZeroBias,True,173
2018-04-26T18:58:54Z,23,6.863886258664357,315244,42,23,ZeroBias,True,160
2018-04-26T18:59:17Z,24,6.391994078381183,315244,42,24,ZeroBias,True,149
2018-04-26T18:59:40Z,25,6.949684836897662,315244,42,25,ZeroBias,True,162
2018-04-26T19:00:04Z,26,7.078382704247618,315244,42,26,ZeroBias,True,165
2018-04-26T19:00:27Z,27,7.464476306297488,315244,42,27,ZeroBias,True,174
2018-04-26T19:00:50Z,28,6.520691945731139,315244,42,28,ZeroBias,True,152
2018-04-26T19:01:14Z,29,7.67897275188075,315244,42,29,ZeroBias,True,179
2018-04-26T19:01:37Z,30,7.936368486580663,315244,42,30,ZeroBias,True,185
2018-04-26T19:02:00Z,31,7.378677728064184,315244,42,31,ZeroBias,True,172
2018-04-26T19:02:24Z,32,6.992584126014314,315244,42,32,ZeroBias,True,163
2018-04-26T19:02:47Z,33,6.606490523964443,315244,42,33,ZeroBias,True,154
2018-04-26T19:03:10Z,34,7.378677728064184,315244,42,34,ZeroBias,True,172
2018-04-26T19:03:33Z,35,6.906785547781009,315244,42,35,ZeroBias,True,161
2018-04-26T19:03:57Z,36,7.721872040997401,315244,42,36,ZeroBias,True,180
2018-04-26T19:04:20Z,37,6.778087680431053,315244,42,37,ZeroBias,True,158
2018-04-26T19:04:43Z,38,6.391994078381183,315244,42,38,ZeroBias,True,149
2018-04-26T19:05:07Z,39,8.107965643047272,315244,42,39,ZeroBias,True,189
2018-04-26T19:05:30Z,40,7.078382704247618,315244,42,40,ZeroBias,True,165
2018-04-26T19:05:53Z,41,8.022167064813967,315244,42,41,ZeroBias,True,187
2018-04-26T19:06:17Z,42,0.1286978673499567,315244,42,42,ZeroBias,True,3
2018-04-26T19:25:02Z,9,6.906785547781009,315246,25,9,ZeroBias,True,161
2018-04-26T19:25:25Z,10,7.850569908347358,315246,25,10,ZeroBias,True,183
2018-04-26T19:25:48Z,11,5.619806874281442,315246,25,11,ZeroBias,True,131
2018-04-26T19:26:12Z,12,6.778087680431053,315246,25,12,ZeroBias,True,158
2018-04-26T19:26:35Z,13,5.96300118721466,315246,25,13,ZeroBias,True,139
2018-04-26T19:26:58Z,14,6.434893367497835,315246,25,14,ZeroBias,True,150
2018-04-26T19:27:22Z,15,7.078382704247618,315246,25,15,ZeroBias,True,165
2018-04-26T19:27:45Z,16,8.236663510397229,315246,25,16,ZeroBias,True,192
2018-04-26T19:28:08Z,17,6.477792656614487,315246,25,17,ZeroBias,True,151
2018-04-26T19:28:31Z,18,7.593174173647445,315246,25,18,ZeroBias,True,177
2018-04-26T19:28:55Z,19,8.45115995598049,315246,25,19,ZeroBias,True,197
2018-04-26T19:29:18Z,20,6.434893367497835,315246,25,20,ZeroBias,True,150
2018-04-26T19:29:41Z,21,7.464476306297488,315246,25,21,ZeroBias,True,174
2018-04-26T19:30:05Z,22,7.593174173647445,315246,25,22,ZeroBias,True,177
2018-04-26T19:30:28Z,23,7.121281993364271,315246,25,23,ZeroBias,True,166
2018-04-26T19:30:51Z,24,7.035483415130966,315246,25,24,ZeroBias,True,164
2018-04-26T19:31:15Z,25,6.091699054564617,315246,25,25,ZeroBias,True,142
2018-04-26T19:38:29Z,9,7.121281993364271,315247,13,9,ZeroBias,True,166
2018-04-26T19:38:53Z,10,6.649389813081096,315247,13,10,ZeroBias,True,155
2018-04-26T19:39:16Z,11,1.0295829387996536,315247,13,11,ZeroBias,True,24
2018-04-26T19:55:14Z,9,8.107965643047272,315250,55,9,ZeroBias,True,189
2018-04-26T19:55:37Z,10,6.992584126014314,315250,55,10,ZeroBias,True,163
2018-04-26T19:56:00Z,11,6.992584126014314,315250,55,11,ZeroBias,True,163
2018-04-26T19:56:24Z,12,5.491109006931485,315250,55,12,ZeroBias,True,128
2018-04-26T19:56:47Z,13,6.906785547781009,315250,55,13,ZeroBias,True,161
2018-04-26T19:57:10Z,14,7.5502748845307925,315250,55,14,ZeroBias,True,176
2018-04-26T19:57:34Z,15,6.306195500147878,315250,55,15,ZeroBias,True,147
2018-04-26T19:57:57Z,16,6.434893367497835,315250,55,16,ZeroBias,True,150
2018-04-26T19:58:20Z,17,7.67897275188075,315250,55,17,ZeroBias,True,179
2018-04-26T19:58:43Z,18,6.34909478926453,315250,55,18,ZeroBias,True,148
2018-04-26T19:59:07Z,19,7.249979860714228,315250,55,19,ZeroBias,True,169
2018-04-26T19:59:30Z,20,5.96300118721466,315250,55,20,ZeroBias,True,139
2018-04-26T19:59:53Z,21,6.820986969547705,315250,55,21,ZeroBias,True,159
2018-04-26T20:00:17Z,22,8.150864932163923,315250,55,22,ZeroBias,True,190
2018-04-26T20:00:40Z,23,7.593174173647445,315250,55,23,ZeroBias,True,177
2018-04-26T20:01:03Z,24,7.893469197464011,315250,55,24,ZeroBias,True,184
2018-04-26T20:01:27Z,25,7.249979860714228,315250,55,25,ZeroBias,True,169
2018-04-26T20:01:50Z,26,7.207080571597575,315250,55,26,ZeroBias,True,168
2018-04-26T20:02:13Z,27,6.906785547781009,315250,55,27,ZeroBias,True,161
2018-04-26T20:02:37Z,28,7.721872040997401,315250,55,28,ZeroBias,True,180
2018-04-26T20:03:00Z,29,6.778087680431053,315250,55,29,ZeroBias,True,158
2018-04-26T20:03:23Z,30,6.692289102197748,315250,55,30,ZeroBias,True,156
2018-04-26T20:03:46Z,31,7.078382704247618,315250,55,31,ZeroBias,True,165
2018-04-26T20:04:10Z,32,7.593174173647445,315250,55,32,ZeroBias,True,177
2018-04-26T20:04:33Z,33,6.563591234847792,315250,55,33,ZeroBias,True,153
2018-04-26T20:04:56Z,34,7.207080571597575,315250,55,34,ZeroBias,True,168
2018-04-26T20:05:20Z,35,7.335778438947532,315250,55,35,ZeroBias,True,171
2018-04-26T20:05:43Z,36,7.292879149830879,315250,55,36,ZeroBias,True,170
2018-04-26T20:06:06Z,37,3.689338864032092,315250,55,37,ZeroBias,True,86
2018-04-26T20:06:30Z,38,6.692289102197748,315250,55,38,ZeroBias,True,156
2018-04-26T20:06:53Z,39,6.177497632797921,315250,55,39,ZeroBias,True,144
2018-04-26T20:07:16Z,40,6.048799765447964,315250,55,40,ZeroBias,True,141
2018-04-26T20:07:40Z,41,6.906785547781009,315250,55,41,ZeroBias,True,161
2018-04-26T20:08:03Z,42,6.391994078381183,315250,55,42,ZeroBias,True,149
2018-04-26T20:08:26Z,43,6.434893367497835,315250,55,43,ZeroBias,True,150
2018-04-26T20:08:50Z,44,6.906785547781009,315250,55,44,ZeroBias,True,161
2018-04-26T20:09:13Z,45,7.335778438947532,315250,55,45,ZeroBias,True,171
2018-04-26T20:09:36Z,46,7.67897275188075,315250,55,46,ZeroBias,True,179
2018-04-26T20:09:59Z,47,7.979267775697315,315250,55,47,ZeroBias,True,186
2018-04-26T20:10:23Z,48,6.306195500147878,315250,55,48,ZeroBias,True,147
2018-04-26T20:10:46Z,49,7.979267775697315,315250,55,49,ZeroBias,True,186
2018-04-26T20:11:09Z,50,7.464476306297488,315250,55,50,ZeroBias,True,174
2018-04-26T20:11:33Z,51,6.34909478926453,315250,55,51,ZeroBias,True,148
2018-04-26T20:11:56Z,52,6.391994078381183,315250,55,52,ZeroBias,True,149
2018-04-26T20:12:19Z,53,6.863886258664357,315250,55,53,ZeroBias,True,160
2018-04-26T20:12:43Z,54,7.121281993364271,315250,55,54,ZeroBias,True,166
2018-04-26T20:13:06Z,55,2.273662323182568,315250,55,55,ZeroBias,True,53
2018-04-26T20:20:05Z,11,54.91109006931486,315252,59,11,ZeroBias,True,1280
2018-04-26T20:20:28Z,12,52.55162916789899,315252,59,12,ZeroBias,True,1225
2018-04-26T20:20:51Z,13,56.627061633980944,315252,59,13,ZeroBias,True,1320
2018-04-26T20:21:15Z,14,56.069370875464465,315252,59,14,ZeroBias,True,1307
2018-04-26T20:21:38Z,15,55.769075851647905,315252,59,15,ZeroBias,True,1300
2018-04-26T20:22:01Z,16,54.224701443448424,315252,59,16,ZeroBias,True,1264
2018-04-26T20:22:24Z,17,54.91109006931486,315252,59,17,ZeroBias,True,1280
2018-04-26T20:22:48Z,18,53.83860784139855,315252,59,18,ZeroBias,True,1255
2018-04-26T20:23:11Z,19,55.769075851647905,315252,59,19,ZeroBias,True,1300
2018-04-26T20:23:34Z,20,37.83717300088727,315252,59,20,ZeroBias,True,882
2018-04-26T20:23:58Z,21,52.50872987878233,315252,59,21,ZeroBias,True,1224
2018-04-26T20:24:21Z,22,55.597478695181294,315252,59,22,ZeroBias,True,1296
2018-04-26T20:24:44Z,23,57.22765168161408,315252,59,23,ZeroBias,True,1334
2018-04-26T20:25:08Z,24,56.92735665779751,315252,59,24,ZeroBias,True,1327
2018-04-26T20:25:31Z,25,57.527946705430644,315252,59,25,ZeroBias,True,1341
2018-04-26T20:25:54Z,26,55.12558651489812,315252,59,26,ZeroBias,True,1285
2018-04-26T20:26:18Z,27,53.75280926316525,315252,59,27,ZeroBias,True,1253
2018-04-26T20:26:41Z,28,55.683277273414596,315252,59,28,ZeroBias,True,1298
2018-04-26T20:27:04Z,29,57.27055097073073,315252,59,29,ZeroBias,True,1335
2018-04-26T20:27:27Z,30,55.85487442988121,315252,59,30,ZeroBias,True,1302
2018-04-26T20:27:51Z,31,52.16553556584911,315252,59,31,ZeroBias,True,1216
2018-04-26T20:28:14Z,32,55.769075851647905,315252,59,32,ZeroBias,True,1300
2018-04-26T20:28:37Z,33,56.069370875464465,315252,59,33,ZeroBias,True,1307
2018-04-26T20:29:01Z,34,55.72617656253125,315252,59,34,ZeroBias,True,1299
2018-04-26T20:29:24Z,35,55.12558651489812,315252,59,35,ZeroBias,True,1285
2018-04-26T20:29:47Z,36,55.85487442988121,315252,59,36,ZeroBias,True,1302
2018-04-26T20:30:11Z,37,54.224701443448424,315252,59,37,ZeroBias,True,1264
2018-04-26T20:30:34Z,38,55.46878082783134,315252,59,38,ZeroBias,True,1293
2018-04-26T20:30:57Z,39,55.16848580401477,315252,59,39,ZeroBias,True,1286
2018-04-26T20:31:21Z,40,55.72617656253125,315252,59,40,ZeroBias,True,1299
2018-04-26T20:31:44Z,41,55.64037798429794,315252,59,41,ZeroBias,True,1297
2018-04-26T20:32:07Z,42,51.77944196379924,315252,59,42,ZeroBias,True,1207
2018-04-26T20:32:31Z,43,54.61079504549829,315252,59,43,ZeroBias,True,1273
2018-04-26T20:32:54Z,44,54.91109006931486,315252,59,44,ZeroBias,True,1280
2018-04-26T20:33:17Z,45,54.56789575638164,315252,59,45,ZeroBias,True,1272
2018-04-26T20:33:40Z,46,56.627061633980944,315252,59,46,ZeroBias,True,1320
2018-04-26T20:34:04Z,47,53.667010684931945,315252,59,47,ZeroBias,True,1251
2018-04-26T20:34:27Z,48,52.63742774613229,315252,59,48,ZeroBias,True,1227
2018-04-26T20:34:50Z,49,53.19511850464877,315252,59,49,ZeroBias,True,1240
2018-04-26T20:35:14Z,50,57.91404030748051,315252,59,50,ZeroBias,True,1350
2018-04-26T20:35:37Z,51,54.56789575638164,315252,59,51,ZeroBias,True,1272
2018-04-26T20:36:00Z,52,54.95398935843151,315252,59,52,ZeroBias,True,1281
2018-04-26T20:36:24Z,53,55.72617656253125,315252,59,53,ZeroBias,True,1299
2018-04-26T20:36:47Z,54,54.053104286981814,315252,59,54,ZeroBias,True,1260
2018-04-26T20:37:10Z,55,57.5708459945473,315252,59,55,ZeroBias,True,1342
2018-04-26T20:37:34Z,56,56.970255946914165,315252,59,56,ZeroBias,True,1328
2018-04-26T20:37:57Z,57,56.84155807956421,315252,59,57,ZeroBias,True,1325
2018-04-26T20:38:20Z,58,57.09895381426412,315252,59,58,ZeroBias,True,1331
2018-04-26T20:38:43Z,59,37.622676555304004,315252,59,59,ZeroBias,True,877
2018-04-26T20:46:07Z,11,54.73949291284825,315255,54,11,ZeroBias,True,1276
2018-04-26T20:46:30Z,12,53.19511850464877,315255,54,12,ZeroBias,True,1240
2018-04-26T20:46:53Z,13,58.08563746394712,315255,54,13,ZeroBias,True,1354
2018-04-26T20:47:17Z,14,56.45546447751434,315255,54,14,ZeroBias,True,1316
2018-04-26T20:47:40Z,15,56.36966589928103,315255,54,15,ZeroBias,True,1314
2018-04-26T20:48:03Z,16,56.36966589928103,315255,54,16,ZeroBias,True,1314
2018-04-26T20:48:27Z,17,54.7823922019649,315255,54,17,ZeroBias,True,1277
2018-04-26T20:48:50Z,18,55.511680116947986,315255,54,18,ZeroBias,True,1294
2018-04-26T20:49:13Z,19,55.38298224959803,315255,54,19,ZeroBias,True,1291
2018-04-26T20:49:36Z,20,54.56789575638164,315255,54,20,ZeroBias,True,1272
2018-04-26T20:50:00Z,21,54.65369433461494,315255,54,21,ZeroBias,True,1274
2018-04-26T20:50:23Z,22,53.92440641963186,315255,54,22,ZeroBias,True,1257
2018-04-26T20:50:46Z,23,55.94067300811451,315255,54,23,ZeroBias,True,1304
2018-04-26T20:51:10Z,24,53.75280926316525,315255,54,24,ZeroBias,True,1253
2018-04-26T20:51:33Z,25,54.7823922019649,315255,54,25,ZeroBias,True,1277
2018-04-26T20:51:56Z,26,55.55457940606464,315255,54,26,ZeroBias,True,1295
2018-04-26T20:52:20Z,27,57.27055097073073,315255,54,27,ZeroBias,True,1335
2018-04-26T20:52:43Z,28,52.85192419171555,315255,54,28,ZeroBias,True,1232
2018-04-26T20:53:06Z,29,58.60042893334695,315255,54,29,ZeroBias,True,1366
2018-04-26T20:53:30Z,30,56.069370875464465,315255,54,30,ZeroBias,True,1307
2018-04-26T20:53:53Z,31,54.868190780198205,315255,54,31,ZeroBias,True,1279
2018-04-26T20:54:16Z,32,54.48209717814834,315255,54,32,ZeroBias,True,1270
2018-04-26T20:54:39Z,33,56.45546447751434,315255,54,33,ZeroBias,True,1316
2018-04-26T20:55:03Z,34,54.224701443448424,315255,54,34,ZeroBias,True,1264
2018-04-26T20:55:26Z,35,55.08268722578146,315255,54,35,ZeroBias,True,1284
2018-04-26T20:55:49Z,36,52.8948234808322,315255,54,36,ZeroBias,True,1233
2018-04-26T20:56:13Z,37,55.211385093131426,315255,54,37,ZeroBias,True,1287
2018-04-26T20:56:36Z,38,56.45546447751434,315255,54,38,ZeroBias,True,1316
2018-04-26T20:56:59Z,39,55.039787936664816,315255,54,39,ZeroBias,True,1283
2018-04-26T20:57:23Z,40,56.412565188397686,315255,54,40,ZeroBias,True,1315
2018-04-26T20:57:46Z,41,53.7957085522819,315255,54,41,ZeroBias,True,1254
2018-04-26T20:58:09Z,42,54.35339931079838,315255,54,42,ZeroBias,True,1267
2018-04-26T20:58:33Z,43,56.84155807956421,315255,54,43,ZeroBias,True,1325
2018-04-26T20:58:56Z,44,55.511680116947986,315255,54,44,ZeroBias,True,1294
2018-04-26T20:59:19Z,45,56.19806874281442,315255,54,45,ZeroBias,True,1310
2018-04-26T20:59:43Z,46,54.39629859991503,315255,54,46,ZeroBias,True,1268
2018-04-26T21:00:06Z,47,55.89777371899786,315255,54,47,ZeroBias,True,1303
2018-04-26T21:00:29Z,48,51.52204622909933,315255,54,48,ZeroBias,True,1201
2018-04-26T21:00:52Z,49,55.039787936664816,315255,54,49,ZeroBias,True,1283
2018-04-26T21:01:16Z,50,58.38593248776369,315255,54,50,ZeroBias,True,1361
2018-04-26T21:01:39Z,51,54.95398935843151,315255,54,51,ZeroBias,True,1281
2018-04-26T21:02:02Z,52,54.56789575638164,315255,54,52,ZeroBias,True,1272
2018-04-26T21:02:26Z,53,55.211385093131426,315255,54,53,ZeroBias,True,1287
2018-04-26T21:02:49Z,54,32.08866825925587,315255,54,54,ZeroBias,True,748
2018-04-26T21:13:09Z,10,53.495413528465335,315257,92,10,ZeroBias,True,1247
2018-04-26T21:13:32Z,11,57.527946705430644,315257,92,11,ZeroBias,True,1341
2018-04-26T21:13:55Z,12,58.25723462041373,315257,92,12,ZeroBias,True,1358
2018-04-26T21:14:19Z,13,54.7823922019649,315257,92,13,ZeroBias,True,1277
2018-04-26T21:14:42Z,14,53.19511850464877,315257,92,14,ZeroBias,True,1240
2018-04-26T21:15:05Z,15,55.211385093131426,315257,92,15,ZeroBias,True,1287
2018-04-26T21:15:29Z,16,55.81197514076455,315257,92,16,ZeroBias,True,1301
2018-04-26T21:15:52Z,17,57.527946705430644,315257,92,17,ZeroBias,True,1341
2018-04-26T21:16:15Z,18,56.240968031931075,315257,92,18,ZeroBias,True,1311
2018-04-26T21:16:39Z,19,55.597478695181294,315257,92,19,ZeroBias,True,1296
